Date,RawTemperature
2017-08-01,16.407447815921216
2017-09-01,15.725250276434963
2017-10-01,14.805618581825456
2017-11-01,13.618268295708617
2017-12-01,13.03710588859434
2018-01-01,12.682658210215948
2018-02-01,12.992414926933066
2018-03-01,13.68238065847396
2018-04-01,14.666421459967921
2018-05-01,15.512683008201861
2018-06-01,16.207515354979762
2018-07-01,16.50656306318143
2018-08-01,16.319755798734263
2018-09-01,15.646290668291442
2018-10-01,14.80107982115436
2018-11-01,13.609473896538589
2018-12-01,12.9969328444231
2019-01-01,12.72595431043959
2019-02-01,13.03836349423699
2019-03-01,13.917868695070126
2019-04-01,14.798420224105996
2019-05-01,15.618817737571021
2019-06-01,16.352219539865928
2019-07-01,16.62641454123832
2019-08-01,16.467436236358537
2019-09-01,15.825558241766828
2019-10-01,14.898858185715142
2019-11-01,13.77559899194216
2019-12-01,13.204277452752137
2020-01-01,13.022423744118441
2020-02-01,13.329308694036968
2020-03-01,13.897104226964814
2020-04-01,14.881949672334542
2020-05-01,15.728350689718752
2020-06-01,16.34300557120781
2020-07-01,16.554046783929607
2020-08-01,16.378045897003233
2020-09-01,15.880210515101112
2020-10-01,14.82233619398653
2020-11-01,13.908020306543676
2020-12-01,12.90082514323774
2021-01-01,12.684989842874188
2021-02-01,12.790388435047703
2021-03-01,13.59875012792918
2021-04-01,14.551556432317113
2021-05-01,15.519528933301046
2021-06-01,16.19610058807052
2021-07-01,16.560120418949225
2021-08-01,16.422422991205906
2021-09-01,15.847893799020483
2021-10-01,14.868020057104388
2021-11-01,13.716660714118177
2021-12-01,12.987754548373573
2022-01-01,12.71937427359245
2022-02-01,12.959472438308296
2022-03-01,13.803403402010531
2022-04-01,14.645122869159366
2022-05-01,15.517804805885419
2022-06-01,16.290892198489587
2022-07-01,16.606580683634604
2022-08-01,16.407049004746625
2022-09-01,15.796401066578824
2022-10-01,14.855083030442472
2022-11-01,13.533226302950027
2022-12-01,12.935956735546938
2023-01-01,12.68851660391374
2023-02-01,13.022120825153138
2023-03-01,13.92099783167049
2023-04-01,14.682023285448793
2023-05-01,15.657127473021887
2023-06-01,16.51418845429481
2023-07-01,16.953569825018633
2023-08-01,16.820860390897394
2023-09-01,16.377299382999524
2023-10-01,15.295377224070023
2023-11-01,14.223875805307273
2023-12-01,13.510267870107839
2024-01-01,13.140229836742265
2024-02-01,13.540449134304538
2024-03-01,14.137510472559825
2024-04-01,15.032270904568065
2024-05-01,15.91368867141847
2024-06-01,16.657217763270523
2024-07-01,16.907769630200335
2024-08-01,16.822372297015818
2024-09-01,16.173849128137874
2024-10-01,15.24547648948203
2024-11-01,14.098133554840729
2024-12-01,13.42422782243591
2025-01-01,13.229066874964019
2025-02-01,13.35639870929299
2025-03-01,14.058790105396724
2025-04-01,14.963047141294908
2025-05-01,15.792278590888998
2025-06-01,16.456667806312566
2025-07-01,16.677866784577304
2025-08-01,16.60080097428397
2025-09-01,16.108415727489557
2025-10-01,15.14193615326974
2025-11-01,14.018894610634561
2025-12-01,13.151793674535384
2026-01-01,12.95305786430663
2026-02-01,13.260933758832266
